player_id,player_name,team_id,team_name
3222,Amar Memić,931,Bosnia & Herzegovina
6193,Amir Hadžiahmetović,931,Bosnia & Herzegovina
4150,Armin Gigović,931,Bosnia & Herzegovina
26812,Benjamin Tahirović,931,Bosnia & Herzegovina
29274,Dennis Hadžikadunić,931,Bosnia & Herzegovina
41783,Dženis Burnić,931,Bosnia & Herzegovina
1343,Edin Džeko,931,Bosnia & Herzegovina
4516,Ermedin Demirović,931,Bosnia & Herzegovina
53958,Ermin Mahmic,931,Bosnia & Herzegovina
3515,Esmir Bajraktarević,931,Bosnia & Herzegovina
2877,Haris Tabaković,931,Bosnia & Herzegovina
53960,Ivan Bašić,931,Bosnia & Herzegovina
3604,Ivan Šunjić,931,Bosnia & Herzegovina
10686,Jovo Lukić,931,Bosnia & Herzegovina
3046,Kerim Alajbegović,931,Bosnia & Herzegovina
12455,Martin Zlomislić,931,Bosnia & Herzegovina
59651,Mladen Jurkas,931,Bosnia & Herzegovina
8423,Nidal Čelik,931,Bosnia & Herzegovina
6344,Nihad Mujakić,931,Bosnia & Herzegovina
27586,Nikola Katić,931,Bosnia & Herzegovina
2476,Nikola Vasilj,931,Bosnia & Herzegovina
53959,Osman Hadžikić,931,Bosnia & Herzegovina
13780,Samed Baždar,931,Bosnia & Herzegovina
1312,Sead Kolašinac,931,Bosnia & Herzegovina
12458,Stjepan Radeljić,931,Bosnia & Herzegovina
2846,Tarik Muharemović,931,Bosnia & Herzegovina
51,Alex Sandro,463,Brazil
322,Alisson,463,Brazil
4634,Bremer,463,Brazil
709,Bruno Guimarães,463,Brazil
1793,Casemiro,463,Brazil
1793,Casemiro,463,Brazil
49,Danilo,463,Brazil
5034,Danilo Barbosa,463,Brazil
16392,Douglas Santos,463,Brazil
3406,Ederson,463,Brazil
606,Endrick,463,Brazil
8156,Fabinho,463,Brazil
4072,Gabriel Magalhães,463,Brazil
452,Gabriel Martinelli,463,Brazil
473,Igor Thiago,463,Brazil
1642,Lucas Paquetá,463,Brazil
16393,Luiz Henrique,463,Brazil
50,Léo Pereira,463,Brazil
2244,Marquinhos,463,Brazil
2244,Marquinhos,463,Brazil
4119,Matheus Cunha,463,Brazil
215,Neymar,463,Brazil
747,Raphinha,463,Brazil
663,Rayan,463,Brazil
8113,Roger Ibañez,463,Brazil
595,Vinícius Júnior,463,Brazil
1065,Wesley,463,Brazil
4488,Weverton,463,Brazil
22070,Benchimol,476,Cabo Verde
9347,CJ Dos Santos,476,Cabo Verde
2276,Dailon Rocha Livramento,476,Cabo Verde
3314,Deroy Duarte,476,Cabo Verde
22092,Diney Borges,476,Cabo Verde
22074,Garry Rodrigues,476,Cabo Verde
3176,Hélio Varela,476,Cabo Verde
5331,Jamiro Monteiro,476,Cabo Verde
1241,Jovane Cabral,476,Cabo Verde
11206,João Paulo,476,Cabo Verde
22093,Kelvin Pires,476,Cabo Verde
22076,Kevin Lenini,476,Cabo Verde
22077,Laros Duarte,476,Cabo Verde
22088,Logan Costa,476,Cabo Verde
11394,Márcio Rosa,476,Cabo Verde
6645,Nuno Da Costa,476,Cabo Verde
22089,Pico,476,Cabo Verde
7073,Ryan Mendes,476,Cabo Verde
1235,Sidny Lopes Cabral,476,Cabo Verde
9199,Steven Moreira,476,Cabo Verde
22091,Stopira,476,Cabo Verde
2701,Telmo Arcanjo,476,Cabo Verde
22095,Vozinha,476,Cabo Verde
6789,Wagner Pina,476,Cabo Verde
22075,Willy Semedo,476,Cabo Verde
22079,Yannick Semedo,476,Cabo Verde
6324,Alfie Jones,455,Canada
8580,Ali Ahmed,455,Canada
4406,Alistair Johnston,455,Canada
5170,Alphonso Davies,455,Canada
4164,Cyle Larin,455,Canada
6736,Daniel Jebbison,455,Canada
9096,Dayne St. Clair,455,Canada
4155,Derek Cornelius,455,Canada
2848,Ismael Koné,455,Canada
9013,Jacen Russell Rowe,455,Canada
9296,Jacob Shaffelburg,455,Canada
7161,Jamie Knight-Lebel,455,Canada
9128,Jayden Nelson,455,Canada
9350,Joel Waterman,455,Canada
2186,Jonathan David,455,Canada
9550,Jonathan Osorio,455,Canada
6190,Liam Millar,455,Canada
7612,Luc De Fougerolles,455,Canada
10209,Marcelo Flores,455,Canada
9202,Mathieu Choinière,455,Canada
9267,Maxime Crépeau,455,Canada
4514,Moise Bombito,455,Canada
7351,Nathan-Dylan Saliba,455,Canada
16947,Niko Sigur,455,Canada
16948,Owen Goodman,455,Canada
3754,Promise David,455,Canada
9098,Ralph Priso,455,Canada
9548,Richie Laryea,455,Canada
1011,Stephen Eustaquio,455,Canada
1769,Tajon Buchanan,455,Canada
1779,Tani Oluwaseyi,455,Canada
9460,Zorhan Bassong,455,Canada
19036,Aldair Quintana,498,Colombia
662,Andrés Gómez,498,Colombia
23844,Andrés Mosquera,498,Colombia
19417,Andrés Román,498,Colombia
10304,Camilo Vargas,498,Colombia
655,Carlos Cuesta,498,Colombia
10105,Cristián Borja,498,Colombia
1578,Cucho Hernández,498,Colombia
426,Daniel Muñoz,498,Colombia
16390,David Ospina,498,Colombia
3726,Davinson Sánchez,498,Colombia
1420,Deiver Machado,498,Colombia
22381,Edwuin Cetré,498,Colombia
16386,Gustavo Puerta,498,Colombia
10128,James Rodríguez,498,Colombia
16391,Jaminton Campaz,498,Colombia
428,Jefferson Lerma,498,Colombia
22995,Jhohan Romaña,498,Colombia
530,Jhon Arias,498,Colombia
16388,Jhon Córdoba,498,Colombia
3419,Jhon Durán,498,Colombia
949,Jhon Lucumí,498,Colombia
3853,Jhon Solís,498,Colombia
2686,Johan Carbonero,498,Colombia
2641,Johan Mojica,498,Colombia
10276,Johan Rojas,498,Colombia
1160,Jordan Barrera,498,Colombia
54,Jorge Carrascal,498,Colombia
2189,Juan Cabal,498,Colombia
4132,Juan Cuadrado,498,Colombia
16387,Juan Fernando Quintero,498,Colombia
19422,Juan Manuel Rengifo,498,Colombia
12242,Juan Portilla,498,Colombia
18510,Junior Hernández,498,Colombia
16385,Kevin Castaño,498,Colombia
10041,Kevin Mier,498,Colombia
12246,Kevin Viveros,498,Colombia
2465,Luis Díaz,498,Colombia
1221,Luis Javier Suárez,498,Colombia
1574,Nelson Deossa,498,Colombia
12203,Néiser Villarreal,498,Colombia
172,Rafael Borré,498,Colombia
3788,Richard Ríos,498,Colombia
94,Santiago Arias,498,Colombia
12319,Sebastian Gomez,498,Colombia
22761,Sebastián Villa,498,Colombia
12244,Stiven Mendoza,498,Colombia
10042,Willer Ditta,498,Colombia
30097,Wílmar Barrios,498,Colombia
3921,Yerry Mina,498,Colombia
523,Yerson Mosquera,498,Colombia
1048,Yáser Asprilla,498,Colombia
10066,Álvaro Angulo,498,Colombia
16389,Álvaro Montero,498,Colombia
9092,Édier Ocampo,498,Colombia
2387,Andrej Kramarić,494,Croatia
2669,Ante Budimir,494,Croatia
3557,Dominik Kotarski,494,Croatia
1053,Dominik Livaković,494,Croatia
1758,Duje Ćaleta-Car,494,Croatia
1183,Igor Matanović,494,Croatia
3510,Ivan Perišić,494,Croatia
6182,Ivor Pandur,494,Croatia
2468,Josip Stanišić,494,Croatia
3767,Josip Šutalo,494,Croatia
846,Joško Gvardiol,494,Croatia
2407,Kristijan Jakić,494,Croatia
1993,Luka Modrić,494,Croatia
1762,Luka Sučić,494,Croatia
1591,Luka Vušković,494,Croatia
9568,Marco Pašalić,494,Croatia
1322,Marin Pongračić,494,Croatia
1309,Mario Pašalić,494,Croatia
2833,Martin Baturina,494,Croatia
3243,Martin Erlić,494,Croatia
4350,Mateo Kovačić,494,Croatia
952,Nikola Moro,494,Croatia
1844,Nikola Vlašić,494,Croatia
9331,Petar Musa,494,Croatia
1685,Petar Sučić,494,Croatia
12465,Toni Fruk,494,Croatia
22237,Ar'Jany Martha,468,Curaçao
3518,Armando Obispo,468,Curaçao
5413,Brandley Kuwas,468,Curaçao
5451,Deveron Fonville,468,Curaçao
22241,Eloy Room,468,Curaçao
22229,Gervane Kastaneer,468,Curaçao
22234,Godfried Roemeratoe,468,Curaçao
22233,Jearl Margaritha,468,Curaçao
11253,Jeremy Antonisse,468,Curaçao
5931,Joshua Brenet,468,Curaçao
6672,Juninho Bacuna,468,Curaçao
22239,Jurien Gaari,468,Curaçao
22227,Jürgen Locadia,468,Curaçao
22232,Kenji Gorré,468,Curaçao
22235,Kevin Felida,468,Curaçao
22231,Leandro Bacuna,468,Curaçao
7715,Livano Comenencia,468,Curaçao
6904,Riechedly Bazoer,468,Curaçao
22240,Roshon van Eijma,468,Curaçao
5328,Sherel Constancio Floranus,468,Curaçao
5279,Shurandy Sambo,468,Curaçao
5631,Sontje Hansen,468,Curaçao
6073,Tahith Chong,468,Curaçao
22242,Trevor Iriving Doornbusch,468,Curaçao
5431,Tyrese Noslin,468,Curaçao
5442,Tyrick Bodak,468,Curaçao
5156,Adam Hložek,930,Czechia
12264,Alexandr Sojka,930,Czechia
12264,Alexandr Sojka,930,Czechia
3236,Christophe Kabongo,930,Czechia
3705,David Douděra,930,Czechia
5843,David Jurásek,930,Czechia
3700,David Zima,930,Czechia
3231,Denis Višinský,930,Czechia
26383,Hugo Sochurek,930,Czechia
26373,Jan Kuchta,930,Czechia
26388,Jaroslav Zelený,930,Czechia
3698,Jindřich Staněk,930,Czechia
3904,Ladislav Krejčí,930,Czechia
883,Lukáš Horníček,930,Czechia
3706,Lukáš Provod,930,Czechia
3224,Lukáš Červ,930,Czechia
3502,Matěj Kovář,930,Czechia
3703,Michal Sadílek,930,Czechia
3712,Mojmír Chytil,930,Czechia
2145,Patrik Schick,930,Czechia
9159,Pavel Bucha,930,Czechia
1112,Pavel Šulc,930,Czechia
2378,Robin Hranáč,930,Czechia
3708,Tomáš Chorý,930,Czechia
3710,Tomáš Holeš,930,Czechia
3229,Tomáš Ladra,930,Czechia
1647,Tomáš Souček,930,Czechia
2377,Vladimír Coufal,930,Czechia
53970,Vladimír Darida,930,Czechia
3701,Štěpán Chaloupek,930,Czechia
4199,Alban Lafont,471,Côte d'Ivoire
1792,Amad Diallo,471,Côte d'Ivoire
3468,Ange-Yoan Bonny,471,Côte d'Ivoire
2385,Bazoumana Touré,471,Côte d'Ivoire
6614,Christ Inao Oulaï,471,Côte d'Ivoire
6639,Christopher Operi,471,Côte d'Ivoire
2094,Clement Akpa,471,Côte d'Ivoire
3527,Elye Wahi,471,Côte d'Ivoire
524,Emmanuel Agbadou,471,Côte d'Ivoire
1060,Evan Ndicka,471,Côte d'Ivoire
509,Evann Guessand,471,Côte d'Ivoire
8117,Franck Kessié,471,Côte d'Ivoire
1886,Ghislain Konan,471,Côte d'Ivoire
1702,Guéla Doué,471,Côte d'Ivoire
547,Ibrahim Sangaré,471,Côte d'Ivoire
15393,Jean Michaël Seri,471,Côte d'Ivoire
7669,Mohamed Koné,471,Côte d'Ivoire
1786,Nicolas Pépé,471,Côte d'Ivoire
1298,Odilon Kossounou,471,Côte d'Ivoire
7705,Oumar Diakité,471,Côte d'Ivoire
1228,Ousmane Diomande,471,Côte d'Ivoire
7654,Parfait Guiagon,471,Côte d'Ivoire
4130,Seko Fofana,471,Côte d'Ivoire
358,Simon Adingra,471,Côte d'Ivoire
4214,Wilfried Singo,471,Côte d'Ivoire
6738,Yahia Fofana,471,Côte d'Ivoire
2895,Yan Diomande,471,Côte d'Ivoire
8938,Aaron Tshibola,648,DR Congo
1635,Aaron Wan-Bissaka,648,DR Congo
3903,Arthur Masuaku,648,DR Congo
2375,Axel Tuanzebe,648,DR Congo
15424,Brian Cipenga,648,DR Congo
1456,Chancel Mbemba,648,DR Congo
1295,Charles Pickel,648,DR Congo
1588,Cédric Bakambu,648,DR Congo
11329,Dylan Batubinsika,648,DR Congo
6695,Edo Kayembe,648,DR Congo
14724,Fiston Mayele,648,DR Congo
12165,Gaël Kakuta,648,DR Congo
15422,Gedeon Kalulu,648,DR Congo
4161,Joris Kayembe,648,DR Congo
1442,Lionel Mpasi Nzau,648,DR Congo
7710,Matthieu Epolo,648,DR Congo
6729,Meschak Elia,648,DR Congo
15420,Nathanaël Mbuku,648,DR Congo
1453,Ngal'ayel Mukau,648,DR Congo
349,Noah Sadiki,648,DR Congo
11283,Samuel Moutoussamy,648,DR Congo
15423,Simon Banza,648,DR Congo
12599,Steve Kapuadi,648,DR Congo
15419,Théo Bongonda,648,DR Congo
15421,Timothy Fayulu,648,DR Congo
5140,Yoane Wissa,648,DR Congo
7,Alan Franco,472,Ecuador
7284,Alan Minda,472,Ecuador
7314,Anthony Valencia,472,Ecuador
3249,Denil Castillo,472,Ecuador
4754,Enner Valencia,472,Ecuador
273,Félix Torres,472,Ecuador
59,Gonzalo Plata,472,Ecuador
16890,Gonzalo Valle,472,Ecuador
16887,Hernán Galíndez,472,Ecuador
10286,Jackson Porozo,472,Ecuador
8505,Jeremy Arevalo,472,Ecuador
3536,Joel Ordóñez,472,Ecuador
16888,John Yeboah,472,Ecuador
16889,Jordy Alcivar,472,Ecuador
16891,Jordy Caicedo,472,Ecuador
1709,Kendry Páez,472,Ecuador
3755,Kevin Rodriguez,472,Ecuador
1345,Moisés Caicedo,472,Ecuador
11237,Moisés Ramírez,472,Ecuador
7347,Nilson Angulo,472,Ecuador
9854,Pedro Vite,472,Ecuador
2003,Pervis Estupiñán,472,Ecuador
445,Piero Hincapié,472,Ecuador
2245,Willian Pacho,472,Ecuador
3125,Yaimar Medina,472,Ecuador
12202,Ángelo Preciado,472,Ecuador
15374,Ahmed Fatouh,478,Egypt
15374,Ahmed Fatouh,478,Egypt
53929,Aqtay Abdallah,478,Egypt
14683,Emam Ashour,478,Egypt
1971,Haissem Hassan,478,Egypt
15354,Hamdy Fathy,478,Egypt
15835,Hamza Abdelkarim,478,Egypt
15373,Hossam Abdelmaguid,478,Egypt
15358,Ibrahim Adel,478,Egypt
14728,Karim Hafez,478,Egypt
16692,Mahdi Soliman,478,Egypt
15357,Mahmoud Saber,478,Egypt
14684,Mahmoud Trézéguet,478,Egypt
14681,Marwan Attia,478,Egypt
16690,Mohamed Abdelmonem,478,Egypt
14689,Mohamed El-Shenawy,478,Egypt
15834,Mohamed Magdy Afsha,478,Egypt
15834,Mohamed Magdy Afsha,478,Egypt
333,Mohamed Salah,478,Egypt
14721,Mohanad Lasheen,478,Egypt
14675,Mostafa Shobeir,478,Egypt
14729,Mostafa Ziko,478,Egypt
14729,Mostafa Ziko,478,Egypt
10608,Nabil Donga,478,Egypt
862,Omar Marmoush,478,Egypt
15355,Rami Rabia,478,Egypt
15785,Tarek Alaa,478,Egypt
14678,Yasser Ibrahim,478,Egypt
14682,Zizo,478,Egypt
711,Anthony Gordon,493,England
455,Bukayo Saka,493,England
701,Dan Burn,493,England
422,Dean Henderson,493,England
449,Declan Rice,493,England
735,Djed Spence,493,England
454,Eberechi Eze,493,England
548,Elliot Anderson,493,England
504,Ezri Konsa,493,England
2466,Harry Kane,493,England
8120,Ivan Toney,493,England
858,James Trafford,493,England
2149,Jarell Quansah,493,England
854,John Stones,493,England
474,Jordan Henderson,493,England
803,Jordan Pickford,493,England
592,Jude Bellingham,493,England
1802,Kobbie Mainoo,493,England
425,Marc Guéhi,493,England
750,Marcus Rashford,493,England
511,Morgan Rogers,493,England
847,Nico O'Reilly,493,England
450,Noni Madueke,493,England
512,Ollie Watkins,493,England
400,Reece James,493,England
699,Tino Livramento,493,England
1994,Adrien Rabiot,485,France
591,Aurélien Tchouaméni,485,France
2261,Bradley Barcola,485,France
2801,Brice Samba,485,France
3463,Dayot Upamecano,485,France
4324,Désiré Doué,485,France
324,Ibrahima Konaté,485,France
432,Jean Philippe Mateta,485,France
739,Jules Koundé,485,France
594,Kylian Mbappé,485,France
513,Lucas Digne,485,France
2246,Lucas Hernández,485,France
2229,Maghnes Akliouche,485,France
393,Malo Gusto,485,France
1064,Manu Koné,485,France
1688,Marcus Thuram,485,France
424,Maxence Lacroix,485,France
2467,Michael Olise,485,France
1987,Mike Maignan,485,France
8155,N'Golo Kanté,485,France
2253,Ousmane Dembélé,485,France
856,Rayan Cherki,485,France
1406,Robin Risser,485,France
7994,Theo Hernández,485,France
2243,Warren Zaïre-Emery,485,France
3460,William Saliba,485,France
2462,Aleksandar Pavlović,467,Germany
1609,Alexander Nübel,467,Germany
1622,Angelo Stiller,467,Germany
588,Antonio Rüdiger,467,Germany
2891,David Raum,467,Germany
1620,Deniz Undav,467,Germany
2160,Felix Nmecha,467,Germany
330,Florian Wirtz,467,Germany
8564,Jamal Musiala,467,Germany
1621,Jamie Leweling,467,Germany
2459,Jonathan Tah,467,Germany
2461,Joshua Kimmich,467,Germany
4941,Kai Havertz,467,Germany
2463,Lennart Karl,467,Germany
2470,Leon Goretzka,467,Germany
3732,Leroy Sané,467,Germany
700,Malick Thiaw,467,Germany
2456,Manuel Neuer,467,Germany
3915,Maximilian Beier,467,Germany
3934,Nadiem Amiri,467,Germany
1350,Nathaniel Brown,467,Germany
707,Nick Woltemade,467,Germany
2158,Nico Schlotterbeck,467,Germany
2376,Oliver Baumann,467,Germany
2173,Pascal Groß,467,Germany
2157,Waldemar Anton,467,Germany
6131,Abdul Fatawu Issahaku,495,Ghana
12045,Abdul Mumin,495,Ghana
7102,Alexander Djiku,495,Ghana
2817,Alidu Seidu,495,Ghana
792,Antoine Semenyo,495,Ghana
29207,Augustine Boakye,495,Ghana
16698,Benjamin Asare,495,Ghana
6887,Brandon Thomas-Asante,495,Ghana
16696,Caleb Yirenkyi,495,Ghana
8138,Christopher Baah,495,Ghana
3600,Derrick Luckassen,495,Ghana
4009,Elisha Owusu,495,Ghana
24027,Ernest Nuamah,495,Ghana
2095,Gideon Mensah,495,Ghana
4436,Iñaki Williams,495,Ghana
6638,Jerome Opoku,495,Ghana
3146,Jonas Adjei Adjetey,495,Ghana
6134,Jordan Ayew,495,Ghana
16699,Joseph Anang,495,Ghana
1310,Kamaldeen Sulemana,495,Ghana
1487,Kojo Peprah Oppong,495,Ghana
1984,Kwasi Sibo,495,Ghana
7215,Lawrence Ati Zigi,495,Ghana
4008,Marvin Senaya,495,Ghana
4605,Paul Reverson,495,Ghana
3225,Prince Kwabena Adu,495,Ghana
3268,Rahman Baba,495,Ghana
52801,Solomon Agbesi,495,Ghana
1784,Thomas Partey,495,Ghana
17094,Alexandre Pierre,465,Haiti
17104,Carl Fred Sainté,465,Haiti
1387,Carlens Arcus,465,Haiti
9069,Danley Jean Jacques,465,Haiti
9553,Derrick Etienne,465,Haiti
59655,Dominique Simon,465,Haiti
17100,Duckens Nazon,465,Haiti
17096,Duke Lacroix,465,Haiti
9020,Frantzdy Pierrot,465,Haiti
8568,Hannes Delcroix,465,Haiti
4809,Jean-Kévin Duverne,465,Haiti
532,Jean-Ricner Bellegarde,465,Haiti
26638,Johny Placide,465,Haiti
2103,Josué Casimir,465,Haiti
17102,Josué Duverger,465,Haiti
4152,Keeto Thermoncy,465,Haiti
3439,Lenny Joseph,465,Haiti
17097,Leverton Pierre,465,Haiti
9717,Louicius Don Deedson,465,Haiti
17099,Martin Expérience,465,Haiti
17095,Ricardo Adé,465,Haiti
17101,Ruben Providence,465,Haiti
7495,Wilguens Paugain,465,Haiti
353,Wilson Isidor,465,Haiti
17105,Woodensky Pierre,465,Haiti
17098,Yassin Fortune,465,Haiti
21423,Ali Alipour,481,Iran
16831,Ali Nemati,481,Iran
16827,Alireza Beiranvand,481,Iran
7605,Alireza Jahanbakhsh,481,Iran
7605,Alireza Jahanbakhsh,481,Iran
55326,Amirhossein Hosseinzadeh,481,Iran
53955,Amirhossein Mahmoudi,481,Iran
53955,Amirhossein Mahmoudi,481,Iran
16844,Amirmohammad Razzaghinia,481,Iran
16828,Aria Yousefi,481,Iran
59457,Danial Eiri,481,Iran
16842,Danial Esmaeilifar,481,Iran
7630,Dennis Eckert Ayensa,481,Iran
16836,Ehsan Hajsafi,481,Iran
16836,Ehsan Hajsafi,481,Iran
53957,Hadi Habibinejad,481,Iran
16840,Hossein Hosseini,481,Iran
16829,Hossein Kanaani,481,Iran
53953,Kasra Taheri,481,Iran
53954,Mahdi Torabi,481,Iran
55770,Mehdi Ghayedi,481,Iran
3487,Mehdi Taremi,481,Iran
16832,Milad Mohammadi,481,Iran
56112,Mohammad Akhbari,481,Iran
53956,Mohammad Khalife,481,Iran
16834,Mohammad Mohebi,481,Iran
16839,Omid Noorafkan,481,Iran
16841,Payam Niazmand,481,Iran
16838,Ramin Rezaeian,481,Iran
55329,Roozbeh Cheshmi,481,Iran
53951,Saeid Ezatolahi,481,Iran
16837,Saleh Hardani,481,Iran
16833,Saman Ghoddos,481,Iran
55325,Shahriar Moghanlou,481,Iran
16830,Shoja Khalilzadeh,481,Iran
54109,Ahmed Basil,933,Iraq
57036,Ahmed Hasan Maknazi,933,Iraq
9358,Ahmed Qasem,933,Iraq
53949,Ahmed Yahya,933,Iraq
50255,Aimar Sher,933,Iraq
53948,Akam Hashem,933,Iraq
7175,Ali Al-Hamadi,933,Iraq
8100,Ali Jasim,933,Iraq
55741,Ali Yousif,933,Iraq
13848,Amir Al-Ammari,933,Iraq
54107,Aymen Hussein,933,Iraq
5878,Dario Naamo,933,Iraq
53945,Fahad Talib,933,Iraq
54350,Frans Putros,933,Iraq
54113,Hasan Abdulkareem,933,Iraq
13840,Hussein Ali,933,Iraq
8316,Ibrahim Bayesh,933,Iraq
54105,Jalal Hassan,933,Iraq
59658,Karrar Nabeel,933,Iraq
54111,Kevin Yakob,933,Iraq
55742,Kumel Al Rekabe,933,Iraq
59673,Maitham Jabbar,933,Iraq
59650,Manaf Younis,933,Iraq
29732,Marko Farji,933,Iraq
3221,Merchas Doski,933,Iraq
53950,Mohanad Ali,933,Iraq
53946,Mustafa Saadoon,933,Iraq
